Time,X,Y,Z
14210,9.83656,-6.87325,0.0239897
14220,9.78605,-6.94232,0.193346
14230,9.73133,-7.01217,0.361542
14240,9.67256,-7.08255,0.528266
14250,9.60991,-7.15325,0.69322
14260,9.54359,-7.22405,0.856116
14270,9.47382,-7.29473,1.01667
14280,9.40084,-7.36509,1.17462
14290,9.32492,-7.43491,1.32971
14300,9.24633,-7.50399,1.48169
14310,9.1654,-7.57215,1.63033
14320,9.08243,-7.6392,1.77542
14330,8.99776,-7.70496,1.91676
14340,8.91174,-7.76926,2.05416
14350,8.82474,-7.83193,2.18743
14360,8.73714,-7.89281,2.31644
14370,8.64933,-7.95176,2.44102
14380,8.56171,-8.00864,2.56104
14390,8.47468,-8.06329,2.67639
14400,8.38867,-8.11561,2.78695
14410,8.30409,-8.16546,2.89264
14420,8.22137,-8.21273,2.99336
14430,8.14093,-8.25731,3.08905
14440,8.06321,-8.29908,3.17962
14450,7.98863,-8.33795,3.26503
14460,7.91762,-8.37381,3.34523
14470,7.85061,-8.40657,3.42015
14480,7.78802,-8.43613,3.48976
14490,7.73025,-8.4624,3.55402
14500,7.67771,-8.48528,3.61286
14510,7.67771,-8.48528,3.61286
14520,7.67771,-8.48528,3.61286
14530,7.67771,-8.48528,3.61286
14540,7.67771,-8.48528,3.61286
14550,7.67771,-8.48528,3.61286
14560,7.67771,-8.48528,3.61286
14570,7.67771,-8.48528,3.61286
14580,7.67771,-8.48528,3.61286
14590,7.67771,-8.48528,3.61286
14600,7.67771,-8.48528,3.61286
14610,7.67771,-8.48528,3.61286
14620,7.67771,-8.48528,3.61286
14630,7.67771,-8.48528,3.61286
14640,7.67771,-8.48528,3.61286
14650,7.67771,-8.48528,3.61286
14660,7.67771,-8.48528,3.61286
14670,7.67771,-8.48528,3.61286
14680,7.67771,-8.48528,3.61286
14690,7.67771,-8.48528,3.61286
14700,7.67771,-8.48528,3.61286
14710,7.67771,-8.48528,3.61286
14720,7.67771,-8.48528,3.61286
14730,7.67771,-8.48528,3.61286
14740,7.67771,-8.48528,3.61286
14750,7.67771,-8.48528,3.61286
14760,7.67771,-8.48528,3.61286
14770,7.67771,-8.48528,3.61286
14780,7.67771,-8.48528,3.61286
14790,7.67771,-8.48528,3.61286
14800,7.67771,-8.48528,3.61286
14810,7.67771,-8.48528,3.61286
14820,7.67771,-8.48528,3.61286
14830,7.67771,-8.48528,3.61286
14840,7.67771,-8.48528,3.61286
14850,7.67771,-8.48528,3.61286
14860,7.67771,-8.48528,3.61286
14870,7.67771,-8.48528,3.61286
14880,7.67771,-8.48528,3.61286
14890,7.67771,-8.48528,3.61286
14900,7.67771,-8.48528,3.61286
14910,7.67771,-8.48528,3.61286
14920,7.67771,-8.48528,3.61286
14930,7.67771,-8.48528,3.61286
14940,7.67771,-8.48528,3.61286
14950,7.67771,-8.48528,3.61286
14960,7.67771,-8.48528,3.61286
14970,7.67771,-8.48528,3.61286
14980,7.67771,-8.48528,3.61286
14990,7.67771,-8.48528,3.61286
